timestamp,lat,lon,alt,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
53165488,40.552498685260325,-74.6632203733339,3.5923893,-0.0,-0.06738459,0.12007735,-0.12877992,2.9276185,1.6501617,2.8445897,0.0,2,0,0,0
53366071,40.552498676659376,-74.66322014500827,3.602229,-0.0,-0.06930086,0.11680693,-0.12975465,2.9250255,1.6499025,2.845022,0.0,2,0,0,0
53571165,40.552498672999604,-74.66321989596808,3.6128035,-0.0,-0.069922045,0.116181396,-0.1299991,2.9223704,1.6421337,2.8439875,0.0,2,0,0,0
53771799,40.55249868300451,-74.66321967188101,3.629467,-0.0,-0.0691594,0.11425749,-0.12995502,2.919771,1.6419019,2.8436449,0.0,2,0,0,0
53972483,40.5524986525469,-74.66321949552307,3.6505961,-0.0,-0.07159047,0.10974405,-0.13227472,2.9172444,1.6494985,2.8441172,0.0,2,0,0,0
54173421,40.55249862179227,-74.66321936931546,3.667775,-0.0,-0.07367485,0.10392469,-0.13186267,2.9146583,1.6414218,2.8437595,0.0,2,0,0,0
54374277,40.55249863008206,-74.66321925371557,3.677312,-0.0,-0.07202805,0.098903775,-0.1302634,2.9121683,1.6412321,2.8434482,0.0,2,0,0,0
54579039,40.55249864268864,-74.66321917232338,3.6847734,-0.0,-0.071108304,0.0913466,-0.1286371,2.909619,1.641045,2.843142,0.0,2,0,0,0
54779966,40.552498676552716,-74.66321906342701,3.6832705,-0.0,-0.0680985,0.08700321,-0.1258463,2.9072802,1.6408592,2.8436046,0.0,2,0,0,0
54980470,40.55249866667519,-74.66321889105366,3.6905549,-0.0,-0.06913365,0.08563334,-0.1262666,2.9049258,1.6406736,2.8433123,0.0,2,0,0,0
55185433,40.552498658696045,-74.66321870741646,3.6985116,-0.0,-0.06942035,0.08468677,-0.12701313,2.902492,1.6407646,2.843173,0.0,2,0,0,0
55385262,40.55249863175572,-74.66321852966871,3.703332,-0.0,-0.07088434,0.08399828,-0.12598619,2.9001331,1.6405859,2.8428934,0.0,2,0,0,0
55590200,40.552498655164925,-74.66321845043673,3.7036343,-0.0,-0.06937831,0.078633465,-0.123713516,2.8978932,1.6404135,2.8433702,0.0,2,0,0,0
55791091,40.552498668590566,-74.6632183537552,3.6982481,-0.0,-0.068624124,0.07590833,-0.120444685,2.8957632,1.6402489,2.8430924,0.0,2,0,0,0
55991662,40.552498675682315,-74.66321823515555,3.7040877,-0.0,-0.067786366,0.07383893,-0.11959493,2.8935013,1.6400882,2.8428218,0.0,2,0,0,0
56196648,40.55249871725053,-74.66321811908297,3.7104907,-0.0,-0.064553864,0.07225437,-0.12011753,2.8912897,1.6402074,2.8434422,0.0,2,0,0,0
56397299,40.55249870502691,-74.66321801533952,3.7179217,-0.0,-0.06560436,0.07008865,-0.12097554,2.8892179,1.6400597,2.84315,0.0,2,0,0,0
56602205,40.552498655808215,-74.66321790790778,3.7287214,-0.0,-0.06858988,0.06795039,-0.12136762,2.8869972,1.6399121,2.8436368,0.0,2,0,0,0
56803024,40.552498640170384,-74.66321785822306,3.7382655,-0.0,-0.069180846,0.06415174,-0.12280877,2.884876,1.6397918,2.843358,0.0,2,0,0,0
57007707,40.552498634589554,-74.66321781304784,3.751132,-0.0,-0.06950911,0.061067447,-0.12472935,2.882735,1.6399381,2.8432202,0.0,2,0,0,0
57208479,40.552498621990445,-74.66321774247501,3.7601109,-0.0,-0.06951204,0.05863899,-0.12499028,2.8806505,1.6398067,2.8437085,0.0,2,0,0,0
57409292,40.55249862441586,-74.66321766128601,3.766693,-0.0,-0.06835509,0.058025647,-0.12228724,2.8787107,1.6396831,2.8434312,0.0,2,0,0,0
57610286,40.552498622786096,-74.66321756975316,3.7699919,-0.0,-0.068638615,0.057849992,-0.12166415,2.8768108,1.6395576,2.8431585,0.0,2,0,0,0
57811003,40.55249863957297,-74.66321748945448,3.7780337,-0.0,-0.067074046,0.057431757,-0.12110635,2.8748438,1.6394391,2.843657,0.0,2,0,0,0
58015680,40.55249864407124,-74.66321741615846,3.7819939,-0.0,-0.06747352,0.056845635,-0.1207299,2.8728716,1.6393445,2.8433967,0.0,2,0,0,0
58216665,40.55249863928791,-74.66321735579831,3.7802677,-0.0,-0.06834163,0.05595685,-0.11742934,2.8709307,1.6392812,2.843144,0.0,2,0,0,0
58417453,40.552498624989774,-74.66321732669974,3.7839808,-0.0,-0.069075644,0.05346254,-0.11399631,2.8690917,1.6392404,2.842903,0.0,2,0,0,0
58622269,40.55249859889534,-74.66321731241925,3.787293,-0.0,-0.0711726,0.050297596,-0.11222255,2.8673193,1.6395266,2.8435626,0.0,2,0,0,0
58822884,40.55249857541187,-74.6632173130147,3.7938147,-0.0,-0.07165982,0.04826882,-0.11085648,2.8655849,1.6395801,2.8433218,0.0,2,0,0,0
59027803,40.552498570893476,-74.66321730947033,3.8009741,-0.0,-0.072393365,0.045356087,-0.110294305,2.863815,1.6396714,2.8438385,0.0,2,0,0,0
59228603,40.55249855445401,-74.66321731392901,3.8044224,-0.0,-0.07283342,0.042195514,-0.10795638,2.8618865,1.6398038,2.843587,0.0,2,0,0,0
59433285,40.552498509870304,-74.66321732670261,3.804661,-0.0,-0.076021686,0.0392404,-0.106035806,2.8602161,1.6402465,2.8434806,0.0,2,0,0,0
59634087,40.5524984434755,-74.66321732923673,3.8120146,-0.0,-0.0794672,0.036751404,-0.10619665,2.8582754,1.6404407,2.8439887,0.0,2,0,0,0
59834197,40.55249838857401,-74.66321732593083,3.8211617,-0.0,-0.08146017,0.03565032,-0.106094725,2.856376,1.640662,2.8437402,0.0,2,0,0,0
60038851,40.552498352487156,-74.66321730631546,3.8297765,-0.0,-0.08165389,0.035387743,-0.10595054,2.8546245,1.6409067,2.8434892,0.0,2,0,0,0
60239806,40.55249834445852,-74.6632173030829,3.8367028,-0.0,-0.08073045,0.035136268,-0.105582476,2.8528516,1.6411633,2.844013,0.0,2,0,0,0
60441479,40.552498358409295,-74.66321727642533,3.8471007,-0.0,-0.07874552,0.036345847,-0.105891466,2.851054,1.6414301,2.843763,0.0,2,0,0,0
60641410,40.552498392444996,-74.66321724103801,3.8602529,-0.0,-0.07521117,0.037270542,-0.10620877,2.8493342,1.6417153,2.8435125,0.0,2,0,0,0
60842052,40.55249843140714,-74.66321725033069,3.8754396,-0.0,-0.072414376,0.035978973,-0.10763251,2.8475318,1.641963,2.8440235,0.0,2,0,0,0
61047238,40.55249845779252,-74.66321730252695,3.884109,-0.0,-0.07117349,0.03310455,-0.10789018,2.8459346,1.6424934,2.8439221,0.0,2,0,0,0
61247728,40.55249850630526,-74.66321737145596,3.887566,-0.0,-0.06868549,0.029985627,-0.10642426,2.8443906,1.6427474,2.8436835,0.0,2,0,0,0
61452504,40.552498570042665,-74.66321742389347,3.8915958,-0.0,-0.064978465,0.029523375,-0.10623192,2.8428483,1.6429867,2.8434463,0.0,2,0,0,0
61653463,40.55249865227336,-74.66321747178199,3.8968606,-0.0,-0.061189532,0.028756939,-0.105553605,2.8412826,1.6431881,2.8432183,0.0,2,0,0,0
61854070,40.55249875950232,-74.66321756893616,3.902906,-0.0,-0.05708179,0.026684228,-0.10387338,2.8397493,1.643363,2.8437526,0.0,2,0,0,0
62058865,40.552498872664536,-74.66321769732087,3.905632,-0.0,-0.05453825,0.02353902,-0.100927345,2.83809,1.6438075,2.8436806,0.0,2,0,0,0
62259675,40.552498979367506,-74.66321784193042,3.9063056,-0.0,-0.052081455,0.020234723,-0.09864184,2.8366952,1.6439302,2.8434618,0.0,2,0,0,0
62464652,40.55249909258508,-74.66321802469275,3.9133015,-0.0,-0.0493382,0.01602228,-0.097773634,2.8351326,1.6440352,2.8432493,0.0,2,0,0,0
62665406,40.5524991985761,-74.66321821031235,3.9174247,-0.0,-0.047942143,0.011913631,-0.097826816,2.8335788,1.6441245,2.843043,0.0,2,0,0,0
62870070,40.55249933201994,-74.66321842776637,3.9147458,-0.0,-0.044959698,0.008097911,-0.09763677,2.832128,1.6445079,2.8437402,0.0,2,0,0,0
63071020,40.55249949405082,-74.66321865406861,3.9135616,-0.0,-0.039911754,0.0040398887,-0.09478599,2.830804,1.6445401,2.843525,0.0,2,0,0,0
63271870,40.55249966685651,-74.66321888263124,3.9110608,-0.0,-0.034898754,0.0009880231,-0.09323636,2.829485,1.6445482,2.8433053,0.0,2,0,0,0
63476642,40.55249983263524,-74.66321914886272,3.9078825,-0.0,-0.03105421,-0.0032979185,-0.090458035,2.828122,1.6445632,2.843857,0.0,2,0,0,0
63676470,40.55249997487173,-74.66321944701332,3.9035106,-0.0,-0.029570306,-0.008530966,-0.08684592,2.8268588,1.6445663,2.8436332,0.0,2,0,0,0
63881304,40.552500105186915,-74.66321973888789,3.9082222,-0.0,-0.02901566,-0.012821068,-0.08770482,2.8254027,1.6448461,2.8435533,0.0,2,0,0,0
64082074,40.552500249492724,-74.66322000617055,3.9174392,-0.0,-0.027099414,-0.0151686855,-0.08735059,2.824018,1.6448135,2.8440943,0.0,2,0,0,0
64282904,40.552500378272136,-74.66322026934446,3.9189541,-0.0,-0.02705745,-0.016630854,-0.086474076,2.822729,1.6447651,2.8438487,0.0,2,0,0,0
64487842,40.55250045842894,-74.66322050291892,3.916833,-0.0,-0.02976654,-0.016880533,-0.08204142,2.821355,1.6447034,2.8436244,0.0,2,0,0,0
64688459,40.55250053904157,-74.66322072088515,3.9212227,-0.0,-0.030874591,-0.016616989,-0.08017653,2.8200502,1.6446217,2.8433976,0.0,2,0,0,0
64893275,40.55250062937397,-74.66322093498952,3.9151776,-0.0,-0.032347213,-0.015379614,-0.07766062,2.818746,1.6448275,2.8440897,0.0,2,0,0,0
65094212,40.55250070848247,-74.66322115204285,3.9089706,-0.0,-0.033654094,-0.015649136,-0.074690446,2.8174708,1.6447026,2.8438573,0.0,2,0,0,0
65295030,40.55250080427548,-74.66322141595332,3.904327,-0.0,-0.03323509,-0.01796854,-0.07046744,2.8161957,1.6446034,2.8436267,0.0,2,0,0,0
65499853,40.5525009014305,-74.66322170150109,3.8944755,-0.0,-0.033432547,-0.02013394,-0.06625059,2.8150342,1.6444907,2.8441648,0.0,2,0,0,0
65700644,40.552501023089064,-74.6632219934702,3.8870766,-0.0,-0.030373028,-0.02239807,-0.062902,2.8139243,1.6443783,2.8439255,0.0,2,0,0,0
65905418,40.552501132854566,-74.66322232267783,3.8816948,-0.0,-0.029044881,-0.02608015,-0.059438635,2.812799,1.6445415,2.8438344,0.0,2,0,0,0
66106207,40.55250121684084,-74.66322265217046,3.8770957,-0.0,-0.029934833,-0.030030424,-0.055863332,2.8116498,1.6443895,2.8443656,0.0,2,0,0,0
66311050,40.552501308056094,-74.66322295018988,3.867367,-0.0,-0.02974496,-0.032394044,-0.05296551,2.8105507,1.6442213,2.8441167,0.0,2,0,0,0
66511888,40.55250139031777,-74.66322322203143,3.857367,-0.0,-0.030272145,-0.032904405,-0.050057586,2.809352,1.644039,2.843873,0.0,2,0,0,0
66712459,40.55250145810538,-74.66322350113528,3.8499804,-0.0,-0.03190495,-0.034127194,-0.047585443,2.8082082,1.6438442,2.844405,0.0,2,0,0,0
66916469,40.55250151729641,-74.66322379328643,3.842881,-0.0,-0.032594316,-0.03540245,-0.045199532,2.80701,1.6439625,2.8442936,0.0,2,0,0,0
67117304,40.55250156595617,-74.66322405633903,3.8445194,-0.0,-0.034278195,-0.035157073,-0.045453683,2.8059535,1.6438291,2.8440306,0.0,2,0,0,0
67322247,40.55250161429138,-74.66322428216583,3.8476562,-0.0,-0.03538959,-0.033175528,-0.045675904,2.8048182,1.6437072,2.8445475,0.0,2,0,0,0
67522897,40.552501651541576,-74.66322448820085,3.8466315,-0.0,-0.037227634,-0.030814257,-0.044563696,2.8036108,1.6435655,2.8442674,0.0,2,0,0,0
67723831,40.55250168808783,-74.66322466669645,3.8476777,-0.0,-0.038278516,-0.028119607,-0.043929655,2.802552,1.643462,2.844003,0.0,2,0,0,0
67928611,40.55250169165518,-74.66322484259443,3.8482347,-0.0,-0.041332968,-0.02555189,-0.043135226,2.8014107,1.6436629,2.8446703,0.0,2,0,0,0
68129455,40.55250167922208,-74.66322504883264,3.8438315,-0.0,-0.044730715,-0.024532162,-0.041399524,2.8002367,1.643582,2.8444073,0.0,2,0,0,0
68334203,40.552501663494766,-74.66322529130476,3.8428607,-0.0,-0.04677047,-0.02517148,-0.04005435,2.7990975,1.6435171,2.844146,0.0,2,0,0,0
68535030,40.55250162708499,-74.66322551940888,3.8407965,-0.0,-0.051356185,-0.024351675,-0.04051344,2.7980266,1.6434934,2.843888,0.0,2,0,0,0
68739712,40.552501563913665,-74.66322573561567,3.8419056,-0.0,-0.057184335,-0.022548817,-0.03893185,2.7969053,1.6437383,2.844558,0.0,2,0,0,0
68940629,40.55250148325479,-74.663225916802,3.8451009,-0.0,-0.06301739,-0.018756717,-0.039765842,2.7957692,1.6436924,2.8443022,0.0,2,0,0,0
69141427,40.55250138197388,-74.66322606191532,3.8449922,-0.0,-0.06970742,-0.015186184,-0.041735936,2.7949305,1.6436545,2.8440504,0.0,2,0,0,0
69342256,40.5525012623069,-74.66322620786111,3.846358,-0.0,-0.07605415,-0.011112524,-0.042095214,2.793889,1.6436138,2.843796,0.0,2,0,0,0
69542920,40.55250118234901,-74.66322636444426,3.8513954,-0.0,-0.07984407,-0.00857512,-0.04436438,2.7929838,1.6435709,2.8443236,0.0,2,0,0,0
69747803,40.55250109242754,-74.6632265417984,3.8554907,-0.0,-0.08278285,-0.006779619,-0.04427286,2.7920723,1.6435465,2.8440692,0.0,2,0,0,0
69951851,40.55250098733032,-74.6632267347812,3.8586783,-0.0,-0.087321244,-0.0047467337,-0.043453813,2.79115,1.6438216,2.8439713,0.0,2,0,0,0
70152651,40.55250086515079,-74.66322689996144,3.8560238,-0.0,-0.09191834,-0.0019634974,-0.04265757,2.7902648,1.6437902,2.843727,0.0,2,0,0,0
70357421,40.55250075516617,-74.66322709623606,3.8522973,-0.0,-0.09575414,-0.0014063163,-0.042088713,2.7893465,1.6437573,2.8442595,0.0,2,0,0,0
70558252,40.55250066546943,-74.66322728234036,3.8460863,-0.0,-0.09658079,0.00044843493,-0.040124886,2.7884321,1.6436881,2.8440037,0.0,2,0,0,0
70763024,40.55250060424353,-74.6632274925152,3.841494,-0.0,-0.09618673,0.0017876548,-0.038908314,2.7876246,1.6439521,2.8439136,0.0,2,0,0,0
70963797,40.55250057657919,-74.66322774215648,3.8405643,-0.0,-0.094014436,0.001045151,-0.037846968,2.7868052,1.6439216,2.8436751,0.0,2,0,0,0
71164589,40.55250053845047,-74.66322798564518,3.840499,-0.0,-0.092570014,0.0002800148,-0.03611082,2.7859128,1.6438873,2.8442044,0.0,2,0,0,0
71365471,40.5525005119354,-74.66322819929174,3.8496814,-0.0,-0.09153919,0.0020161178,-0.03689336,2.7849371,1.643849,2.8439527,0.0,2,0,0,0
71566050,40.55250048093992,-74.66322843770163,3.856364,-0.0,-0.09076142,0.0025818816,-0.038076494,2.784054,1.6366968,2.8436282,0.0,2,0,0,0
71767050,40.55250046427802,-74.66322865449183,3.8635924,-0.0,-0.08828231,0.0038519718,-0.039363906,2.7832203,1.6366497,2.8433833,0.0,2,0,0,0
71967876,40.55250042777316,-74.66322888038002,3.8696966,-0.0,-0.08735372,0.0048056426,-0.040346056,2.7824469,1.6365931,2.843141,0.0,2,0,0,0
72168611,40.5525003909474,-74.66322912854189,3.8778417,-0.0,-0.08614118,0.005490071,-0.04100827,2.781631,1.6365194,2.8429005,0.0,2,0,0,0
72369407,40.552500323849195,-74.6632293527355,3.8934739,-0.0,-0.087427676,0.007094904,-0.044249404,2.7807872,1.636439,2.8434088,0.0,2,0,0,0
72573271,40.55250024189358,-74.66322959823907,3.9048538,-0.0,-0.088970736,0.0072682216,-0.04505859,2.7800622,1.6363522,2.8431594,0.0,2,0,0,0
72774094,40.552500185775074,-74.66322986715993,3.913993,-0.0,-0.089244165,0.0076424014,-0.04621064,2.779175,1.6362602,2.8429167,0.0,2,0,0,0
72979027,40.55250013239662,-74.66323018923721,3.916834,-0.0,-0.0889384,0.006247041,-0.045288,2.7784376,1.636426,2.8428185,0.0,2,0,0,0
73179806,40.55250009899126,-74.66323048902035,3.9155598,-0.0,-0.08779848,0.005047935,-0.04445509,2.777512,1.6363008,2.843323,0.0,2,0,0,0
73384463,40.55250007436398,-74.66323074023273,3.9153032,-0.0,-0.086375535,0.006363535,-0.04462945,2.7765913,1.6362066,2.8430953,0.0,2,0,0,0
73585267,40.55250006135202,-74.66323103015527,3.9217176,-0.0,-0.08441934,0.0056711324,-0.044321004,2.7757542,1.6361082,2.8428755,0.0,2,0,0,0
73790206,40.55250005602752,-74.6632313732561,3.9237912,-0.0,-0.08266793,0.003759704,-0.043750677,2.774869,1.6362916,2.8427997,0.0,2,0,0,0
73991251,40.55250003331475,-74.66323168794831,3.9237423,-0.0,-0.08224796,0.002561116,-0.04309412,2.7741437,1.636218,2.8425784,0.0,2,0,0,0
74191658,40.55249998301974,-74.66323198624146,3.9212098,-0.0,-0.083235405,0.0019975496,-0.043373063,2.7733853,1.6361471,2.8430996,0.0,2,0,0,0
74392669,40.55249989057947,-74.66323233932849,3.9131927,-0.0,-0.08741988,-0.002108993,-0.041165978,2.772513,1.6360704,2.8428721,0.0,2,0,0,0
74593442,40.552499816219445,-74.66323268561953,3.90796,-0.0,-0.08942996,-0.005459753,-0.04015775,2.771775,1.6359963,2.8433924,0.0,2,0,0,0
74798339,40.55249974046845,-74.6632329866895,3.9017167,-0.0,-0.09151585,-0.0062410296,-0.039328843,2.771068,1.6359248,2.8431604,0.0,2,0,0,0
75002293,40.55249968529889,-74.66323329369894,3.8980196,-0.0,-0.09174915,-0.0068506133,-0.03889649,2.7703192,1.6361183,2.843077,0.0,2,0,0,0
75203040,40.55249966429337,-74.66323363735393,3.8985474,-0.0,-0.08979701,-0.008858415,-0.040246543,2.7695696,1.636079,2.842846,0.0,2,0,0,0
75407792,40.55249965639736,-74.66323392552474,3.8983843,-0.0,-0.08787873,-0.008901461,-0.041492317,2.7688894,1.6360148,2.843364,0.0,2,0,0,0
75608496,40.55249965009607,-74.66323418319162,3.9009128,-0.0,-0.08569915,-0.0076003787,-0.040355828,2.7682889,1.6359229,2.8431149,0.0,2,0,0,0
75813272,40.55249965605943,-74.66323447193174,3.901311,-0.0,-0.083895005,-0.008205391,-0.038588878,2.767666,1.636132,2.8430285,0.0,2,0,0,0
76014086,40.55249971945177,-74.66323477882621,3.901987,-0.0,-0.07739039,-0.008216251,-0.0386025,2.7670133,1.6361024,2.842805,0.0,2,0,0,0
76214879,40.55249979625392,-74.66323511140678,3.8975592,-0.0,-0.07162767,-0.010499504,-0.035778984,2.7663825,1.6360705,2.8425899,0.0,2,0,0,0
76415711,40.55249986166109,-74.66323543673141,3.8852813,-0.0,-0.06730497,-0.011549967,-0.03297128,2.76581,1.6360364,2.8423781,0.0,2,0,0,0
76616638,40.55249991559521,-74.66323574869728,3.8775706,-0.0,-0.06334645,-0.01203357,-0.030824317,2.7652645,1.6359909,2.8429096,0.0,2,0,0,0
76821445,40.55249995499383,-74.66323605848123,3.8778193,-0.0,-0.061055098,-0.012149793,-0.03299708,2.764676,1.6359442,2.8426921,0.0,2,0,0,0
77022091,40.55250001969566,-74.66323642094454,3.8759365,-0.0,-0.05720611,-0.013917836,-0.03230992,2.7640965,1.6358961,2.8424716,0.0,2,0,0,0
77222052,40.55250009655801,-74.66323679291958,3.8792558,-0.0,-0.05359185,-0.01569323,-0.03326827,2.7634337,1.6358377,2.8429966,0.0,2,0,0,0
77426863,40.552500198832654,-74.66323716829544,3.883544,-0.0,-0.048552558,-0.017813426,-0.03441524,2.7629607,1.6360482,2.8429217,0.0,2,0,0,0
77627791,40.55250030567862,-74.6632375564026,3.8859239,-0.0,-0.043673348,-0.020466276,-0.035316627,2.7624242,1.6359917,2.842699,0.0,2,0,0,0
77828625,40.55250042880991,-74.66323796991902,3.8866258,-0.0,-0.038209036,-0.023035046,-0.03630426,2.761832,1.6359351,2.8432007,0.0,2,0,0,0
78033454,40.552500567317765,-74.66323836897024,3.8858833,-0.0,-0.032563746,-0.025390849,-0.03639628,2.7613204,1.635866,2.8429568,0.0,2,0,0,0
78234095,40.55250070767241,-74.6632387597514,3.8879962,-0.0,-0.028113088,-0.027332965,-0.037778817,2.7607117,1.6357888,2.8434696,0.0,2,0,0,0
78438877,40.55250083453009,-74.66323911536514,3.8909729,-0.0,-0.024132397,-0.025406733,-0.039103154,2.7601504,1.6359622,2.8433542,0.0,2,0,0,0
78639676,40.55250095163309,-74.66323945848521,3.8886333,-0.0,-0.02201179,-0.024809757,-0.03901233,2.7596307,1.6358987,2.8430955,0.0,2,0,0,0
78844483,40.552501078659226,-74.66323984801035,3.8888597,-0.0,-0.018871864,-0.025741734,-0.039110236,2.7590942,1.6358271,2.8436003,0.0,2,0,0,0
79045264,40.5525011961191,-74.66324023994703,3.887017,-0.0,-0.016960073,-0.027516026,-0.039919436,2.758569,1.6357487,2.8433456,0.0,2,0,0,0
79250209,40.55250129262928,-74.66324066306963,3.876793,-0.0,-0.01582604,-0.029785205,-0.039851934,2.7581704,1.6359351,2.843237,0.0,2,0,0,0
79450248,40.552501392573994,-74.66324107407407,3.8664346,-0.0,-0.014341904,-0.031671513,-0.03862897,2.7578363,1.635856,2.8429875,0.0,2,0,0,0
79651042,40.552501513253574,-74.66324145774664,3.8547769,-0.0,-0.012227187,-0.031588573,-0.03743564,2.7572951,1.6357704,2.8435001,0.0,2,0,0,0
